,Año y Mes,Índice Global,Valor Agregado,"Agricultura, ganadería, caza y silvicultura ",Pesca y acuicultura ,"Extraccion de petróleo, gas, minerales y servicios conexos ",Manufactura ,"Electricidad, gas, suministro de agua, alcantarillado y gestión de desechos y saneamiento ",Construcción ,Comercio y mantenimiento y reparación de vehículos automotores y motocicletas ,Otros Servicios,Derechos de Importación y Otros Impuestos a los productos (*)
42,2015-07,3.5655839021078606,3.8161950050581197,6.409495481394131,-37.493292878195916,11.333931721979155,-0.4407490862907082,5.152728505213844,-7.174399839598507,4.317305678263111,4.903959434409714,0.6238463079150307
43,2015-08,2.691776707043772,2.7455066661195673,2.1460185488124495,-10.311363839376995,6.525736779671433,-1.7463098131783994,6.421789151788303,-8.255477282725991,4.01995716137273,4.632855894175478,2.083591377474775
44,2015-09,3.2322560454127967,3.3325624445810718,5.390740143690749,3.6727030143086807,13.109915039682136,-3.801394960478717,6.5713285676314115,-5.22881254045636,4.112319530538983,4.091609758994764,2.119248668852066
45,2015-10,3.3596897005243846,3.7502629469066306,5.838253393284759,-8.693430233893807,10.788053009725402,-2.9972775019724622,7.023942018411617,-0.5776266155288425,4.034551614123515,4.495615177017001,-0.76235096699412
46,2015-11,3.9958876059879174,4.261535576962984,1.310611578336335,48.96512846919293,11.563790634809507,1.7063543059520896,7.2213001892708775,-6.463693076465432,4.144114552945894,4.9829855870423785,1.0895526759633753
47,2015-12,6.4947912127538245,6.797972456470532,3.591331474188479,82.5415023193259,23.06633185524278,5.267811253695669,9.885843818076737,0.6253672003538497,3.6043890698091587,5.050488764779871,2.902572201972802
48,2016-01,3.6572390221880795,3.754592741126885,6.839452470519973,40.362086561225055,8.039726895540937,-2.7777731434537003,8.513226322461634,-2.3546212419123407,2.5754003161314216,4.927515600928942,2.5815646416772893
49,2016-02,6.486554714270028,6.674533017764844,2.0210172596869285,-18.937875188327013,23.589087374013374,-0.028875860807247022,14.21068447708069,5.684522541228006,3.400820366410457,5.873933835314375,4.455168224550363
50,2016-03,3.714977995637227,4.160839351570019,-0.14922945904881146,-18.964981568240177,16.148321527873577,-4.605090387861694,8.427439875004069,3.5714741434168076,2.358067589494709,4.745034479827154,-1.1451143196326967
51,2016-04,2.849599282444501,2.863232563924953,3.817133504905982,-77.11458218511035,22.67286474639529,-13.053732595525247,9.117712984876803,1.6730234427978559,3.1080073564938573,5.026233438772081,2.6888003371633715
52,2016-05,5.052131302379848,5.210513072116058,1.011239903477005,-66.98470879746225,33.01955187590494,-9.049675472878675,6.971877576682743,5.821933517667162,2.2928450165201184,5.087025004443831,3.2233318246517513
53,2016-06,3.7377142682562834,3.9951613148941476,0.47168479019403264,-0.4375847708302132,15.851674493377274,-1.1328410150853472,5.6288167315143625,-3.7524959517316603,1.5420232860249143,4.511127158881862,0.6904822556971624
54,2016-07,3.7996169450718043,4.062371352358028,-1.0916793102458229,103.2325469942736,14.112332605385319,0.7550147511789191,6.551868709367284,-8.184485280155613,1.2202118193867904,4.730210488361308,0.6174876226698842
55,2016-08,5.918299715715648,6.036143278375846,6.21944484001331,65.59867575719281,19.352872567345415,2.890990802715095,6.815302507265187,0.9860748321877395,1.818978412724931,4.807358989505303,4.575744390331366
56,2016-09,4.59286404002961,4.522443134331638,3.337876890650193,20.847316388418477,14.452706588943272,2.622463520909264,6.57512037054417,-4.112258096069965,1.2995666235746057,4.582330797669314,5.38354375502135
57,2016-10,2.2669231933788865,2.3093219982064,4.528226774018805,3.425958063204334,15.655040331722446,-2.8310200869434965,5.567416417570726,-16.816858667967153,0.7274948089524429,3.312008472525747,1.7991060485304189
58,2016-11,3.526996166548429,3.5491651772429123,5.9103955057610875,23.271715935830102,11.635884640772318,4.231665595566852,5.647672625276385,-8.878139172846204,0.4655342779187066,3.228429948667639,3.2768445501371986
59,2016-12,3.382459319975112,3.3042398999033367,2.597926737978696,40.51819291810446,5.45264291980196,7.457332341753229,4.69594432991704,-4.294001972469104,1.3446110198269423,3.1184545144972162,4.344319277798903
60,2017-01,5.012336126169785,4.933133629236622,2.0870938344878596,42.16998086047707,15.05404885383777,6.818275888400379,5.797495901630782,-5.3621227417403645,0.9453248978900035,3.6127122609747317,5.897462258972325
61,2017-02,0.7773844010001056,0.7058175410230803,-0.8382110336913229,30.58840360538332,1.603799874682025,-2.4554171952005532,-1.944267845487886,-7.147955398968335,0.16591606227112266,2.73659423446,1.567203468830968
62,2017-03,1.029522799021933,0.7128126002091051,-1.2743410882014814,37.291740838780754,-2.541380848775759,2.6001009165809847,-0.5966057330929715,-4.071801817387481,-0.7658904574321355,2.3889469541835666,4.667107106824119
63,2017-04,0.3010832866255697,0.28867114276825134,-0.4052639149733466,101.01018815509244,0.17579301581211837,-2.272578500496323,-0.9436497015865797,-8.458241631630528,-0.5619830910874128,2.116264385733004,0.4477280917491129
64,2017-05,3.51082556800597,3.303832815635289,-3.325967828196795,280.4009921701632,-0.45667898289022446,12.635936764397698,2.716769457246727,-4.023826268752003,1.5118958487114753,3.0480575521379336,5.946937856213651
65,2017-06,3.8606685670011416,3.9041730659999274,6.5733183899174605,52.02273867330587,6.424694527893266,3.308937794054927,3.0827400432591503,3.2914488634982177,1.7274510355004082,3.055615833613601,3.3288340851115095
